user_id,game_name,payment_date,revenue_amount_usd
e/6IajqZ922YY1rh2ErMJQ==,game 3,6/21/2022,15.15
1BBMagZRq/39AV1l2rm4Iw==,game 3,11/30/2022,20.64
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,10/1/2022,23.91
UuQtA3rK0dpF7TttUoIAyg==,game 3,10/30/2022,21.81
RsmjZqhi61Kd7U5ihaXhDw==,game 3,6/21/2022,12.15
e/6IajqZ922YY1rh2ErMJQ==,game 3,7/26/2022,30.39
ytNOQh7e6qNGQNC0T3RBxw==,game 3,9/22/2022,27.93
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,10/2/2022,29.67
qmZRB16NnnCdNHWUcSyVDQ==,game 3,7/15/2022,14.94
YC2fZQTQXV2UR1/WHDrVqw==,game 3,10/11/2022,17.49
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,11/20/2022,18.42
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,10/6/2022,12.03
wDXJbTe2RLmAMKsPm5zZDg==,game 3,7/9/2022,18.39
A6QTeGOKjaGkGkRCFqNybw==,game 3,8/30/2022,15.39
GEAVJz1gd3SThbDZR01fcA==,game 3,4/7/2022,19.17
ZxxZ87IcpgSh4lQ/VSIjnA==,game 3,12/3/2022,23.76
G9053rs6jbKItKUhrUdLew==,game 3,8/13/2022,17.55
pLOCMIX+imLIzoDehgdOPA==,game 3,7/21/2022,20.52
72brUr/DKItStlTen5pHYg==,game 3,10/30/2022,17.4
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,10/28/2022,15.66
rw8yxS9+t5PvgINa7EhMvQ==,game 3,8/10/2022,12.21
RwtKwrRSrVpyAMRaDyhr8g==,game 3,10/20/2022,12.48
WHwqHTWZHdOrSBFh/vackQ==,game 3,9/13/2022,13.2
DAMO0tILVRlXZhYONdvs0Q==,game 3,6/20/2022,20.13
8ncYOMYXeKDelzX40EnuLA==,game 3,8/19/2022,22.11
njexPkl3G77JLZwwcq2UVA==,game 3,11/16/2022,14.82
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,7/29/2022,14.4
7vnYIRqjBNlAyBbtPg02tQ==,game 3,7/9/2022,12.63
787jk0VnxM8/sv/0TkvO6A==,game 3,8/10/2022,15.84
ojVPXYZw2oeGtcmG7LcLGA==,game 3,5/28/2022,28.05
7EPlnA7OQ9MhMx+od6FA9g==,game 3,8/23/2022,22.53
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,5/22/2022,26.55
S+4OKFlwA3L8VcjOt8TurA==,game 3,7/1/2022,19.98
WSQTlRZJRg4Rb+rqe56nJg==,game 3,10/21/2022,13.38
wDXJbTe2RLmAMKsPm5zZDg==,game 3,6/1/2022,16.86
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,6/6/2022,24.96
7BqUeLmbiug63XrWs2+ZQQ==,game 3,8/10/2022,13.74
54ouP7lBhVCeV8ftS1Oj4Q==,game 3,11/23/2022,12.42
BJlqmsfEshc/QjsD7VgEjg==,game 3,4/17/2022,16.38
orbgZNBGuhZZx63HTAbyIw==,game 3,8/17/2022,20.7
V1hFT6jms7MK4yi6EFdt6A==,game 3,12/9/2022,18.9
Q0GNgLhqfwwVwtvQhJt58A==,game 3,12/26/2022,22.71
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,10/17/2022,13.92
4pssft0TgDfiQexjbe25lw==,game 3,11/10/2022,14.19
o55dseByUOl9s5IQCz1kuQ==,game 3,5/12/2022,16.44
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,10/29/2022,37.32
7vnYIRqjBNlAyBbtPg02tQ==,game 3,9/5/2022,23.25
c5qsNfxhW80Ws3aBXDa1nA==,game 3,9/4/2022,27.9
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,11/21/2022,15.63
qqYyR2vRI+7pgiuyTnVM+A==,game 3,8/16/2022,27.06
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,12/24/2022,22.62
bZDMuXKM3RFajmZa/yIpsw==,game 3,12/17/2022,29.79
k+mv8oxK5y+607GU9LGO+A==,game 3,10/21/2022,30.87
0A5RkQrm+GBgG7KSFk/xhw==,game 3,10/31/2022,16.44
er3/fOrRpmyqiRaC0CaFcg==,game 3,6/28/2022,30.81
xSi5UajdkNHXppWOTm6g8w==,game 3,9/18/2022,26.07
QZBiEFECZAgVl5IkN9/cFw==,game 3,9/21/2022,22.38
ytNOQh7e6qNGQNC0T3RBxw==,game 3,9/26/2022,21.45
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,7/29/2022,27.87
0afix9qVNfU3GJY1n0QGkw==,game 3,9/4/2022,17.58
xiXTXOEbWU+HnGOUmgc9/w==,game 3,5/6/2022,21.03
BE42Fj9cBAbbch80IpA8Dw==,game 3,11/17/2022,17.43
DqezK7HAqZ+GovyRuzxD1A==,game 3,7/23/2022,28.23
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,12/13/2022,12.6
2onLVyXEEj2aH+D4N9ldYQ==,game 3,8/12/2022,14.7
7EPlnA7OQ9MhMx+od6FA9g==,game 3,4/20/2022,32.52
RQBsCvxlogTNUidSygqgcQ==,game 3,9/2/2022,14.82
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,9/4/2022,22.14
v9uJC6CIm0KR00+LpWQUBg==,game 3,7/6/2022,27.66
2FYEYdoJMUOtbJ6TruruWA==,game 3,6/28/2022,22.47
6We7zBO7mVbNxGEl/xPKVg==,game 3,10/12/2022,15.48
L8+KU8u6xftnkFVO501X7w==,game 3,7/19/2022,14.04
fvYhEtD56gROaXqCi9/z/Q==,game 3,12/8/2022,18.99
SwiAKdzn0b+A4XegM5x0Hw==,game 3,10/27/2022,20.94
gPRMy8HkmaiyX+13OxuP/A==,game 3,4/21/2022,26.58
1BBMagZRq/39AV1l2rm4Iw==,game 3,11/21/2022,30.06
BOcGlFXXESDUbttxDzQIQw==,game 3,8/14/2022,19.53
WDsSR+yQGqoMMBfCxqkZlw==,game 3,7/3/2022,23.13
orbgZNBGuhZZx63HTAbyIw==,game 3,4/17/2022,25.8
rw8yxS9+t5PvgINa7EhMvQ==,game 3,6/27/2022,17.31
HxWcXHURvvtOJkrXAcDxQg==,game 3,4/25/2022,17.94
bZDMuXKM3RFajmZa/yIpsw==,game 3,12/28/2022,33.78
qqYyR2vRI+7pgiuyTnVM+A==,game 3,6/1/2022,14.58
Z7/6qvk8WKH3uR6IMYlCxw==,game 3,7/11/2022,12.42
AN9at3LlvDamqXq8dvHD4w==,game 3,9/18/2022,15.21
3iITAz/ADjFv3PDTgTjxSg==,game 3,6/23/2022,16.71
eCd4MBHIR4qUWapg05TFLQ==,game 3,9/1/2022,22.92
BOcGlFXXESDUbttxDzQIQw==,game 3,10/12/2022,24.24
q/Tz1C31XWaBUDrRn2ezDw==,game 3,6/22/2022,12.18
er3/fOrRpmyqiRaC0CaFcg==,game 3,12/11/2022,24.21
BDvlXttM/hbupcLic+5ZWg==,game 3,6/3/2022,15.6
K/6KHxREKTlFZXRfBNVNuQ==,game 3,7/31/2022,38.07
TamEW7rhOwxDSDgAWZHDnQ==,game 3,11/13/2022,28.5
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,11/5/2022,21.69
fNc4x9raJu2OBcbtEloM7A==,game 3,8/9/2022,15.84
dVTYjVpXbOM/sOgCq4CV0g==,game 3,9/27/2022,18.96
sCKPcG1GIuOo593nRuu1Cw==,game 3,12/24/2022,30.9
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,10/13/2022,15.18
1KzlDBp5hORL7Y5PBaB+0g==,game 3,10/21/2022,21.36
SwiAKdzn0b+A4XegM5x0Hw==,game 3,9/18/2022,17.31
sCKPcG1GIuOo593nRuu1Cw==,game 3,6/1/2022,17.61
GEAVJz1gd3SThbDZR01fcA==,game 3,7/5/2022,21.45
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,6/21/2022,28.35
6NexxpTuLaFmuoksJ0l8rg==,game 3,10/24/2022,19.17
dpfu6t8G4blqMn55KM8bSg==,game 3,10/15/2022,14.34
hRkRI5YBVIH6bbqIDTbung==,game 3,5/14/2022,16.44
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,10/14/2022,25.02
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,9/9/2022,13.14
GEAVJz1gd3SThbDZR01fcA==,game 3,6/21/2022,23.91
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,11/10/2022,17.61
Krr8Kwf65LaX8LctHRsFWg==,game 3,10/23/2022,43.08
nklUUkirU5GYU5ZtNOgx8w==,game 3,11/4/2022,18.27
6We7zBO7mVbNxGEl/xPKVg==,game 3,6/21/2022,28.95
pLOCMIX+imLIzoDehgdOPA==,game 3,8/20/2022,27.42
Hamw6F2EZmJfI2glmE2NEg==,game 3,6/13/2022,17.13
6NexxpTuLaFmuoksJ0l8rg==,game 3,12/13/2022,19.26
72brUr/DKItStlTen5pHYg==,game 3,7/10/2022,19.11
V7J42heW8l19wiBJ8UpRyw==,game 3,5/20/2022,23.31
AN9at3LlvDamqXq8dvHD4w==,game 3,4/12/2022,20.04
4btLP2zvi8eBV0t08fdkKQ==,game 3,4/16/2022,26.22
UuQtA3rK0dpF7TttUoIAyg==,game 3,11/27/2022,21.27
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,7/30/2022,32.04
7GE5h/3N3lcro3K9T3aujw==,game 3,7/12/2022,23.1
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,10/31/2022,20.91
xVwGwMaEG1yZydv5VIfEQA==,game 3,10/24/2022,24.78
lGI5+OCzV6nnDMpyZWtZAg==,game 3,5/30/2022,17.25
zSepnWFgLH0tQb1s4mxKZQ==,game 3,3/26/2022,23.01
787jk0VnxM8/sv/0TkvO6A==,game 3,4/5/2022,16.5
WSQTlRZJRg4Rb+rqe56nJg==,game 3,9/26/2022,16.5
K/6KHxREKTlFZXRfBNVNuQ==,game 3,9/3/2022,13.35
1jx1AjqUwE9sbCyafQnUNQ==,game 3,6/20/2022,21.33
5n2VR2SS79K3vJ0/V2A8RQ==,game 3,8/30/2022,14.16
1jx1AjqUwE9sbCyafQnUNQ==,game 3,10/12/2022,13.23
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,9/16/2022,23.49
jQW6YmVUlZdePPY7F9NgMg==,game 3,10/11/2022,17.37
d7kiN4CYGndV2/L4yQeZ4g==,game 3,12/13/2022,13.29
rJEGPACDdmHAmCCp5+QRRw==,game 3,12/3/2022,15.9
UNcp1RmIObUiGNqLDHjNVw==,game 3,9/25/2022,24
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,12/6/2022,20.91
DqezK7HAqZ+GovyRuzxD1A==,game 3,5/25/2022,29.07
dVTYjVpXbOM/sOgCq4CV0g==,game 3,9/25/2022,33.06
9IWUQ1iWPfYSSN2tWuVqMQ==,game 3,7/18/2022,22.65
4EiWC2ewiX2A7i9NuBAefQ==,game 3,10/17/2022,13.41
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/10/2022,21.24
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,11/19/2022,24.3
RiIlY436bXNX8MIW9vUaAQ==,game 3,8/25/2022,13.26
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,10/16/2022,25.77
eCd4MBHIR4qUWapg05TFLQ==,game 3,5/10/2022,14.55
UdsILd3VPsla6C2r+wytbA==,game 3,11/10/2022,14.55
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,12/1/2022,46.08
xnLJlU804PSS9tXKmm7gZQ==,game 3,6/12/2022,19.11
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,11/17/2022,19.8
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,8/3/2022,12.03
7GE5h/3N3lcro3K9T3aujw==,game 3,4/26/2022,20.4
orbgZNBGuhZZx63HTAbyIw==,game 3,8/12/2022,37.89
sCKPcG1GIuOo593nRuu1Cw==,game 3,6/5/2022,15.66
m7Hk77dySHBbxrKgro1Hjg==,game 3,8/11/2022,18.84
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/6/2022,17.61
1dvc3uv3gFy83YY5oJeFkQ==,game 3,8/29/2022,23.49
+osJakLn8jv4bzFmPieelw==,game 3,11/3/2022,12.45
ZU1vF9G4TjB+iEZ001MU3g==,game 3,6/25/2022,17.22
QoHEss2e+b385deeX2p39Q==,game 3,7/14/2022,37.92
xSi5UajdkNHXppWOTm6g8w==,game 3,8/23/2022,39.57
dUXVADLWvf2uvh+Q6TNrMw==,game 3,11/15/2022,19.89
7GE5h/3N3lcro3K9T3aujw==,game 3,10/17/2022,28.23
D0sawvsyqnyUMXNy+aXo7Q==,game 3,10/13/2022,19.62
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,6/2/2022,14.49
UNcp1RmIObUiGNqLDHjNVw==,game 3,12/1/2022,43.89
RQBsCvxlogTNUidSygqgcQ==,game 3,11/13/2022,13.23
B4b6v6eUHvAVOeAQk6EEiw==,game 3,6/27/2022,16.23
6NexxpTuLaFmuoksJ0l8rg==,game 3,12/2/2022,18.15
QZBiEFECZAgVl5IkN9/cFw==,game 3,9/21/2022,16.08
75lEf3nSWLSf6GncqhR9gQ==,game 3,5/17/2022,14.1
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,12/5/2022,28.68
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,10/4/2022,23.76
7ew71UmoMb73L41PM/YL/w==,game 3,9/1/2022,27.93
dUXVADLWvf2uvh+Q6TNrMw==,game 3,12/28/2022,12.99
unoAVprNoepzjDQwQzWj6A==,game 3,10/23/2022,19.92
pz7LUOs9i7xgncmHVxQvOw==,game 3,7/13/2022,27.39
orbgZNBGuhZZx63HTAbyIw==,game 3,8/5/2022,26.61
An7gG7hfETivAjfokQv3Ww==,game 3,11/30/2022,36.48
iFnn4bfYgNs8OS5MCcLjeA==,game 3,7/23/2022,21.39
RwtKwrRSrVpyAMRaDyhr8g==,game 3,10/17/2022,21.96
e/6IajqZ922YY1rh2ErMJQ==,game 3,11/14/2022,17.64
7Em69vKH6zh6HgArCzG0+w==,game 3,12/22/2022,29.7
lx3SsUV7NOrv93tCexVp5A==,game 3,9/3/2022,23.85
wDXJbTe2RLmAMKsPm5zZDg==,game 3,5/30/2022,19.53
rJEGPACDdmHAmCCp5+QRRw==,game 3,12/9/2022,36.15
G9053rs6jbKItKUhrUdLew==,game 3,11/18/2022,26.31
Veep00i4vvZbTAVD6GMoiA==,game 3,6/29/2022,17.01
GetHmCsisRTAnwhuBEMa9Q==,game 3,12/13/2022,17.49
BOcGlFXXESDUbttxDzQIQw==,game 3,10/24/2022,20.55
Dbff3x5cRk6/tUY3WQdzFQ==,game 3,6/24/2022,32.37
99X4aLWWjAIgmlXjrXQIgg==,game 3,3/30/2022,16.98
ytNOQh7e6qNGQNC0T3RBxw==,game 3,8/3/2022,17.1
to3TWHIKMGoINAlfTdWn+w==,game 3,8/7/2022,19.92
Hamw6F2EZmJfI2glmE2NEg==,game 3,7/15/2022,16.23
B4b6v6eUHvAVOeAQk6EEiw==,game 3,9/21/2022,16.02
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,10/16/2022,33.69
RsmjZqhi61Kd7U5ihaXhDw==,game 3,12/9/2022,12.6
UuQtA3rK0dpF7TttUoIAyg==,game 3,11/15/2022,16.17
iFFApiXZ2wPdS666BLpKZw==,game 3,4/6/2022,21.51
ABuPH1LovAomZwU+2iw0Lw==,game 3,12/16/2022,17.4
4b7l8C489HEJirtoe7xtFg==,game 3,5/8/2022,14.13
V7J42heW8l19wiBJ8UpRyw==,game 3,9/6/2022,24.69
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,10/4/2022,22.65
G9053rs6jbKItKUhrUdLew==,game 3,11/3/2022,28.32
DcYWdg5xq9/5Yd7SaaVhZw==,game 3,11/1/2022,19.83
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,11/10/2022,19.47
AuJNw7SH8b7lM4j46bNr8A==,game 3,12/10/2022,32.79
F03P4YcFbbtcWUlujjIQmQ==,game 3,12/1/2022,18.75
xSi5UajdkNHXppWOTm6g8w==,game 3,8/2/2022,27.81
0A5RkQrm+GBgG7KSFk/xhw==,game 3,7/8/2022,14.1
tUlbh1G7KYRxmBaQk4RPIw==,game 3,8/26/2022,12.18
AN9at3LlvDamqXq8dvHD4w==,game 3,12/11/2022,24.57
hi1ErLiMLDP0HWvMqLKv6g==,game 3,9/2/2022,35.4
G073LR6lQoatStpZMzNVOQ==,game 3,11/16/2022,25.98
QZBiEFECZAgVl5IkN9/cFw==,game 3,5/1/2022,15.21
IdKyooyTjAbvCA7p+ujKCw==,game 3,5/25/2022,12.72
V7J42heW8l19wiBJ8UpRyw==,game 3,7/3/2022,41.04
XE2e8BsmBo72HxABlJmsRw==,game 3,3/29/2022,15.45
pLOCMIX+imLIzoDehgdOPA==,game 3,11/16/2022,21.57
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,9/9/2022,24.63
Hamw6F2EZmJfI2glmE2NEg==,game 3,11/19/2022,20.97
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,12/11/2022,22.02
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,11/9/2022,15.21
cjAwQwy//1xm2O5pNRveqw==,game 3,11/9/2022,20.22
qqYyR2vRI+7pgiuyTnVM+A==,game 3,9/11/2022,18.63
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,3/14/2022,19.26
Lug+Yg90jslWgHEN6dc+Ng==,game 3,8/25/2022,14.61
dpfu6t8G4blqMn55KM8bSg==,game 3,8/9/2022,20.94
geIiJ1L04w2qAE0qzQUb2g==,game 3,6/23/2022,14.79
xiXTXOEbWU+HnGOUmgc9/w==,game 3,4/10/2022,19.44
+osJakLn8jv4bzFmPieelw==,game 3,9/12/2022,12.63
q+yzIb2a/avnS9k89SDQVw==,game 3,8/21/2022,12.06
2Tm77AxZ7h7oCNKgCgMpnQ==,game 3,7/2/2022,23.79
7BqUeLmbiug63XrWs2+ZQQ==,game 3,8/16/2022,19.2
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,8/19/2022,23.88
lJW2nxFOiXDfsmSrwGsFQw==,game 3,9/28/2022,24.57
rw8yxS9+t5PvgINa7EhMvQ==,game 3,12/8/2022,24
qqYyR2vRI+7pgiuyTnVM+A==,game 3,5/17/2022,19.23
G073LR6lQoatStpZMzNVOQ==,game 3,12/15/2022,33
xiXTXOEbWU+HnGOUmgc9/w==,game 3,8/2/2022,13.47
URpBYMANMt6h5bDmQtNfwg==,game 3,12/30/2022,42.93
URpBYMANMt6h5bDmQtNfwg==,game 3,11/29/2022,21.69
xSi5UajdkNHXppWOTm6g8w==,game 3,10/23/2022,37.83
75lEf3nSWLSf6GncqhR9gQ==,game 3,3/16/2022,14.1
lCD23Awt3KotauWenCRr5w==,game 3,5/22/2022,36.66
9IWUQ1iWPfYSSN2tWuVqMQ==,game 3,6/17/2022,31.02
cf5XFmP0Lfqw6irFBYfWwQ==,game 3,11/22/2022,19.68
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,7/29/2022,24.45
va4krMfpHwzELV/AUI7WHQ==,game 3,10/3/2022,12.75
fvYhEtD56gROaXqCi9/z/Q==,game 3,7/7/2022,13.02
06RPvlsFPCmM9ag+iSM/Ag==,game 3,5/22/2022,14.43
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,5/28/2022,12.3
75lEf3nSWLSf6GncqhR9gQ==,game 3,6/17/2022,14.82
d7kiN4CYGndV2/L4yQeZ4g==,game 3,9/24/2022,26.64
VAduzk1Og0uicXfMLD3VbQ==,game 3,9/26/2022,16.56
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,7/22/2022,33.06
QZBiEFECZAgVl5IkN9/cFw==,game 3,8/29/2022,13.29
fvYhEtD56gROaXqCi9/z/Q==,game 3,8/29/2022,24.51
LO9NuZYI6zP2HXEBAS4wpw==,game 3,10/28/2022,14.82
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,11/9/2022,28.14
4b7l8C489HEJirtoe7xtFg==,game 3,12/26/2022,21.75
v9uJC6CIm0KR00+LpWQUBg==,game 3,7/15/2022,23.55
GetHmCsisRTAnwhuBEMa9Q==,game 3,11/23/2022,41.28
GOl6BQXsy0zvbvIWIoKEQw==,game 3,11/6/2022,17.91
wDXJbTe2RLmAMKsPm5zZDg==,game 3,6/29/2022,18.27
zSepnWFgLH0tQb1s4mxKZQ==,game 3,4/11/2022,14.16
Krr8Kwf65LaX8LctHRsFWg==,game 3,11/4/2022,19.35
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,10/23/2022,14.61
HxWcXHURvvtOJkrXAcDxQg==,game 3,12/26/2022,17.52
Hamw6F2EZmJfI2glmE2NEg==,game 3,9/11/2022,20.91
cOCixiBbcAHemYgbNdoTcw==,game 3,7/25/2022,26.55
mXihLMwkG8RgO1jsFnJXnA==,game 3,9/15/2022,14.25
GOl6BQXsy0zvbvIWIoKEQw==,game 3,10/1/2022,14.91
ZmjMhgyYl6o8iFq964FEWg==,game 3,7/6/2022,18.75
QoHEss2e+b385deeX2p39Q==,game 3,9/17/2022,26.13
Veep00i4vvZbTAVD6GMoiA==,game 3,7/24/2022,12.84
GEAVJz1gd3SThbDZR01fcA==,game 3,5/25/2022,20.97
V7J42heW8l19wiBJ8UpRyw==,game 3,12/2/2022,25.89
IdKyooyTjAbvCA7p+ujKCw==,game 3,8/8/2022,17.55
er3/fOrRpmyqiRaC0CaFcg==,game 3,7/31/2022,17.76
r9AjQVS2nstu5lpVmDlihA==,game 3,6/4/2022,25.11
WMcncRFNp4e91e/Y3CwEvQ==,game 3,10/29/2022,19.74
4b7l8C489HEJirtoe7xtFg==,game 3,7/18/2022,17.37
bZDMuXKM3RFajmZa/yIpsw==,game 3,10/30/2022,43.71
3rCdNEPkh3vwmYB0BVadEw==,game 3,8/22/2022,17.34
V7J42heW8l19wiBJ8UpRyw==,game 3,10/18/2022,26.79
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,8/15/2022,18.09
WDsSR+yQGqoMMBfCxqkZlw==,game 3,10/18/2022,13.8
ABuPH1LovAomZwU+2iw0Lw==,game 3,11/28/2022,15.87
rw8yxS9+t5PvgINa7EhMvQ==,game 3,8/11/2022,13.14
7BqUeLmbiug63XrWs2+ZQQ==,game 3,7/2/2022,14.67
b3TBQFxyCxxypmPajF+jXw==,game 3,6/14/2022,16.29
LWAxWBdiFs/25YxI4ZGthA==,game 3,5/19/2022,18.75
pLOCMIX+imLIzoDehgdOPA==,game 3,7/2/2022,30.03
xSi5UajdkNHXppWOTm6g8w==,game 3,10/13/2022,39.06
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,5/31/2022,15
ZU1vF9G4TjB+iEZ001MU3g==,game 3,8/20/2022,23.1
3Whh6FLR1MSfsuHKVdCEYQ==,game 3,12/16/2022,12.87
RsmjZqhi61Kd7U5ihaXhDw==,game 3,6/25/2022,20.43
Bcs3CbYx2EpbL9otxlEUmg==,game 3,7/23/2022,30.15
FbbhrtuL39vfmatF2ObVfA==,game 3,12/12/2022,14.67
r9AjQVS2nstu5lpVmDlihA==,game 3,12/9/2022,20.49
F03P4YcFbbtcWUlujjIQmQ==,game 3,9/8/2022,20.64
geIiJ1L04w2qAE0qzQUb2g==,game 3,7/13/2022,16.26
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,9/13/2022,24.63
7EPlnA7OQ9MhMx+od6FA9g==,game 3,6/2/2022,12.39
+osJakLn8jv4bzFmPieelw==,game 3,8/27/2022,13.29
7vnYIRqjBNlAyBbtPg02tQ==,game 3,10/5/2022,12.27
IdKyooyTjAbvCA7p+ujKCw==,game 3,5/6/2022,26.55
H2Tik+BqoLgAQX4uSw/8vA==,game 3,7/15/2022,18.12
hRkRI5YBVIH6bbqIDTbung==,game 3,4/19/2022,19.29
q/Tz1C31XWaBUDrRn2ezDw==,game 3,7/22/2022,28.38
QZBiEFECZAgVl5IkN9/cFw==,game 3,7/30/2022,21.3
BJlqmsfEshc/QjsD7VgEjg==,game 3,6/29/2022,14.1
7L4SKPGMd33lnSOq6PWyYg==,game 3,12/11/2022,18.96
qmZRB16NnnCdNHWUcSyVDQ==,game 3,7/4/2022,19.29
BOcGlFXXESDUbttxDzQIQw==,game 3,10/24/2022,13.35
xSi5UajdkNHXppWOTm6g8w==,game 3,7/18/2022,20.04
iFFApiXZ2wPdS666BLpKZw==,game 3,3/31/2022,26.85
lCD23Awt3KotauWenCRr5w==,game 3,4/25/2022,26.01
WSQTlRZJRg4Rb+rqe56nJg==,game 3,10/24/2022,18.75
o55dseByUOl9s5IQCz1kuQ==,game 3,4/24/2022,13.53
2Tm77AxZ7h7oCNKgCgMpnQ==,game 3,4/7/2022,26.79
ZgTMXDOYCQOiAw4VI8H7AA==,game 3,9/4/2022,21.45
7ew71UmoMb73L41PM/YL/w==,game 3,5/29/2022,18.15
4b7l8C489HEJirtoe7xtFg==,game 3,5/5/2022,12.27
PydH3c1l9bUvwz7hsiaBOg==,game 3,9/20/2022,27.69
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,10/6/2022,12.45
GjL6ipu28pHPFxZJPuplNQ==,game 3,8/26/2022,16.44
rw8yxS9+t5PvgINa7EhMvQ==,game 3,7/12/2022,14.25
G073LR6lQoatStpZMzNVOQ==,game 3,12/14/2022,37.17
Yh9mYycPmc8CH9Rbjhu3ZQ==,game 3,9/15/2022,18.45
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,6/3/2022,17.73
qmZRB16NnnCdNHWUcSyVDQ==,game 3,8/11/2022,28.02
qEF/fPDQLJPXIx6RiSIP1A==,game 3,6/30/2022,16.44
xiXTXOEbWU+HnGOUmgc9/w==,game 3,7/15/2022,20.22
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,6/22/2022,16.83
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,12/14/2022,21.42
7SeM1pmnTTTXfhI+x3ldng==,game 3,7/16/2022,22.38
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,7/30/2022,18.81
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,6/9/2022,13.08
8ncYOMYXeKDelzX40EnuLA==,game 3,7/25/2022,17.49
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,9/25/2022,48.12
lP6BWSFF4OZeWp0jrAHY9g==,game 3,11/20/2022,13.32
crKNTIblJ0113SKEtSJQHw==,game 3,11/29/2022,18.12
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,11/15/2022,32.43
xt/PY4N2zkZQgtlZ9Cg82w==,game 3,7/20/2022,28.98
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,11/9/2022,18.54
4btLP2zvi8eBV0t08fdkKQ==,game 3,4/7/2022,26.28
pLOCMIX+imLIzoDehgdOPA==,game 3,12/18/2022,26.7
d7kiN4CYGndV2/L4yQeZ4g==,game 3,12/27/2022,28.26
6We7zBO7mVbNxGEl/xPKVg==,game 3,5/31/2022,22.74
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,3/29/2022,17.82
HJccOn6v5KHqBa8wRu42oQ==,game 3,9/21/2022,14.43
HRBsRwGu5mkTvZBTNpA0tQ==,game 3,4/3/2022,23.04
WDsSR+yQGqoMMBfCxqkZlw==,game 3,11/14/2022,13.41
pA81NE5UM892xwiOsE375g==,game 3,12/26/2022,27.84
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,12/29/2022,28.98
GOl6BQXsy0zvbvIWIoKEQw==,game 3,10/31/2022,17.04
pLOCMIX+imLIzoDehgdOPA==,game 3,11/4/2022,25.44
7vnYIRqjBNlAyBbtPg02tQ==,game 3,10/11/2022,22.53
