user_id,game_name,lifetime_days,payment_month,first_payment_month,mrr,new_paid_users,new_mrr,churned_users,churned_revenue,expansion_revenue,contraction_revenue,language,old_device,age
H2Tik+BqoLgAQX4uSw/8vA==,game 3,150,2022-07-01,2022-04-01,18.12,0,,1,18.12,,-33.09,uk,false,30
H2Tik+BqoLgAQX4uSw/8vA==,game 3,150,2022-09-01,2022-04-01,26.73,0,,1,26.73,,,uk,false,30
H44DjZG42orzuBXLai7JkA==,game 3,0,2022-03-01,2022-03-01,13.32,1,13.32,1,13.32,,,ru,false,29
Hamw6F2EZmJfI2glmE2NEg==,game 3,207,2022-04-01,2022-04-01,42.24,1,42.24,,,,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,207,2022-05-01,2022-04-01,15.6,0,,,,,-26.64,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,207,2022-06-01,2022-04-01,32.07,0,,,,16.47,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,207,2022-07-01,2022-04-01,55.89,0,,,,23.82,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,207,2022-08-01,2022-04-01,36.27,0,,,,,-19.62,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,207,2022-09-01,2022-04-01,20.91,0,,,,,-15.36,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,207,2022-10-01,2022-04-01,19.02,0,,,,,-1.89,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,207,2022-11-01,2022-04-01,20.97,0,,1,20.97,1.95,,ru,true,24
hi1ErLiMLDP0HWvMqLKv6g==,game 3,161,2022-07-01,2022-07-01,117.78,1,117.78,,,,,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,161,2022-08-01,2022-07-01,32.13,0,,,,,-85.65,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,161,2022-09-01,2022-07-01,79.56,0,,,,47.43,,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,161,2022-10-01,2022-07-01,55.11,0,,,,,-24.45,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,161,2022-11-01,2022-07-01,62.55,0,,,,7.44,,ru,false,18
hi1ErLiMLDP0HWvMqLKv6g==,game 3,161,2022-12-01,2022-07-01,82.41,0,,1,82.41,19.86,,ru,false,18
HJccOn6v5KHqBa8wRu42oQ==,game 3,199,2022-03-01,2022-03-01,27.6,1,27.6,1,27.6,,,uk,false,20
HJccOn6v5KHqBa8wRu42oQ==,game 3,199,2022-05-01,2022-03-01,18.84,0,,1,18.84,,,uk,false,20
HJccOn6v5KHqBa8wRu42oQ==,game 3,199,2022-07-01,2022-03-01,25.2,0,,1,25.2,,,uk,false,20
HJccOn6v5KHqBa8wRu42oQ==,game 3,199,2022-09-01,2022-03-01,28.14,0,,1,28.14,,,uk,false,20
hJC/g1L2PFnPlGoqsvD2/g==,game 3,35,2022-10-01,2022-10-01,28.95,1,28.95,,,,,ru,false,26
hJC/g1L2PFnPlGoqsvD2/g==,game 3,35,2022-11-01,2022-10-01,36.93,0,,1,36.93,7.98,,ru,false,26
HjI8n/FVfaGZ4bIEwrZPGw==,game 3,10,2022-06-01,2022-06-01,31.80,1,31.80,1,31.80,,,ru,false,29
hkNuy6dTFIFcsQQfT5YkwQ==,game 3,0,2022-04-01,2022-04-01,20.25,1,20.25,1,20.25,,,uk,false,21
HQB3hZuYcu0z8jVIl5bbug==,game 3,67,2022-10-01,2022-10-01,61.80,1,61.80,,,,,uk,false,17
HQB3hZuYcu0z8jVIl5bbug==,game 3,67,2022-11-01,2022-10-01,12.81,0,,,,,-48.99,uk,false,17
HQB3hZuYcu0z8jVIl5bbug==,game 3,67,2022-12-01,2022-10-01,22.26,0,,1,22.26,9.45,,uk,false,17
HRBsRwGu5mkTvZBTNpA0tQ==,game 3,50,2022-04-01,2022-04-01,59.64,1,59.64,,,,,ru,false,17
HRBsRwGu5mkTvZBTNpA0tQ==,game 3,50,2022-05-01,2022-04-01,20.85,0,,1,20.85,,-38.79,ru,false,17
hRkRI5YBVIH6bbqIDTbung==,game 3,37,2022-04-01,2022-04-01,67.26,1,67.26,,,,,uk,false,19
hRkRI5YBVIH6bbqIDTbung==,game 3,37,2022-05-01,2022-04-01,16.44,0,,1,16.44,,-50.82,uk,false,19
hvvcK5gx+FdZE6DZA3df+Q==,game 3,0,2022-07-01,2022-07-01,13.92,1,13.92,1,13.92,,,uk,false,29
HWpnvfSvYzUsQCcCKhetIg==,game 3,144,2022-07-01,2022-07-01,28.23,1,28.23,,,,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,144,2022-08-01,2022-07-01,102.48,0,,,,74.25,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,144,2022-09-01,2022-07-01,36.90,0,,,,,-65.58,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,144,2022-10-01,2022-07-01,67.02,0,,,,30.12,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,144,2022-11-01,2022-07-01,73.20,0,,,,6.18,,uk,false,19
HWpnvfSvYzUsQCcCKhetIg==,game 3,144,2022-12-01,2022-07-01,91.77,0,,1,91.77,18.57,,uk,false,19
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-03-01,2022-03-01,66.18,1,66.18,,,,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-04-01,2022-03-01,82.53,0,,,,16.35,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-05-01,2022-03-01,122.94,0,,,,40.41,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-06-01,2022-03-01,66.96,0,,,,,-55.98,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-07-01,2022-03-01,41.67,0,,,,,-25.29,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-08-01,2022-03-01,71.64,0,,,,29.97,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-09-01,2022-03-01,42.72,0,,,,,-28.92,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-10-01,2022-03-01,38.40,0,,,,,-4.32,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-11-01,2022-03-01,62.07,0,,,,23.67,,uk,false,15
HxWcXHURvvtOJkrXAcDxQg==,game 3,300,2022-12-01,2022-03-01,17.52,0,,1,17.52,,-44.55,uk,false,15
hZgZSp9Xf7/Bsye+tOipCA==,game 3,11,2022-12-01,2022-12-01,62.82,1,62.82,1,62.82,,,ru,false,19
HZqx1XVZ1mb7lM9T61x+DA==,game 3,201,2022-04-01,2022-04-01,14.61,1,14.61,1,14.61,,,ru,false,43
HZqx1XVZ1mb7lM9T61x+DA==,game 3,201,2022-08-01,2022-04-01,13.47,0,,1,13.47,,,ru,false,43
HZqx1XVZ1mb7lM9T61x+DA==,game 3,201,2022-11-01,2022-04-01,13.86,0,,1,13.86,,,ru,false,43
i0Pv5hwwYBxiPeCQ/AmnxQ==,game 3,24,2022-12-01,2022-12-01,62.61,1,62.61,1,62.61,,,ru,false,17
I8yTxTfERu6jtLOfWB0dFQ==,game 3,3,2022-09-01,2022-09-01,43.29,1,43.29,1,43.29,,,ru,false,33
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,87,2022-08-01,2022-08-01,44.37,1,44.37,,,,,uk,true,18
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,87,2022-09-01,2022-08-01,41.91,0,,,,,-2.46,uk,true,18
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,87,2022-10-01,2022-08-01,80.73,0,,,,38.82,,uk,true,18
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,87,2022-11-01,2022-08-01,31.98,0,,1,31.98,,-48.75,uk,true,18
IdKyooyTjAbvCA7p+ujKCw==,game 3,225,2022-05-01,2022-05-01,153.54,1,153.54,,,,,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,225,2022-06-01,2022-05-01,103.14,0,,,,,-50.40,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,225,2022-07-01,2022-05-01,84.45,0,,,,,-18.69,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,225,2022-08-01,2022-05-01,54.24,0,,,,,-30.21,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,225,2022-09-01,2022-05-01,41.61,0,,1,41.61,,-12.63,uk,false,19
IdKyooyTjAbvCA7p+ujKCw==,game 3,225,2022-12-01,2022-05-01,46.56,0,,1,46.56,,,uk,false,19
iFFApiXZ2wPdS666BLpKZw==,game 3,190,2022-03-01,2022-03-01,26.85,1,26.85,,,,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,190,2022-04-01,2022-03-01,49.92,0,,1,49.92,23.07,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,190,2022-06-01,2022-03-01,34.89,0,,,,,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,190,2022-07-01,2022-03-01,48.78,0,,,,13.89,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,190,2022-08-01,2022-03-01,18.42,0,,,,,-30.36,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,190,2022-09-01,2022-03-01,53.94,0,,,,35.52,,uk,false,18
iFFApiXZ2wPdS666BLpKZw==,game 3,190,2022-10-01,2022-03-01,15.48,0,,1,15.48,,-38.46,uk,false,18
iFnn4bfYgNs8OS5MCcLjeA==,game 3,198,2022-04-01,2022-04-01,18.39,1,18.39,1,18.39,,,uk,false,28
iFnn4bfYgNs8OS5MCcLjeA==,game 3,198,2022-07-01,2022-04-01,21.39,0,,1,21.39,,,uk,false,28
iFnn4bfYgNs8OS5MCcLjeA==,game 3,198,2022-09-01,2022-04-01,27.93,0,,,,,,uk,false,28
iFnn4bfYgNs8OS5MCcLjeA==,game 3,198,2022-10-01,2022-04-01,61.77,0,,,,33.84,,uk,false,28
iFnn4bfYgNs8OS5MCcLjeA==,game 3,198,2022-11-01,2022-04-01,15.0,0,,1,15.0,,-46.77,uk,false,28
iG1GfeiUaaoT1pZksh8QKw==,game 3,0,2022-11-01,2022-11-01,13.65,1,13.65,1,13.65,,,uk,false,39
iIytnKqiHLJVVoC/S4HgPQ==,game 3,0,2022-07-01,2022-07-01,12.51,1,12.51,1,12.51,,,ru,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,146,2022-06-01,2022-06-01,54.54,1,54.54,,,,,uk,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,146,2022-07-01,2022-06-01,17.07,0,,,,,-37.47,uk,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,146,2022-08-01,2022-06-01,58.23,0,,,,41.16,,uk,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,146,2022-09-01,2022-06-01,50.19,0,,1,50.19,,-8.04,uk,false,24
ildaqkizLaFesmkjCvlzmQ==,game 3,146,2022-11-01,2022-06-01,12.12,0,,1,12.12,,,uk,false,24
ilnMSoPJHAYMegDX02XG+w==,game 3,38,2022-04-01,2022-04-01,54.03,1,54.03,,,,,uk,false,25
ilnMSoPJHAYMegDX02XG+w==,game 3,38,2022-05-01,2022-04-01,64.86,0,,1,64.86,10.83,,uk,false,25
IS/yKhM20myJT0Ua+1Rk1w==,game 1,17,2022-11-01,2022-11-01,30.54,1,30.54,1,30.54,,,uk,false,26
iw2tiT4Ar7pk2PlF0Jd6Yw==,game 3,2,2022-12-01,2022-12-01,78.00,1,78.00,1,78.00,,,ru,false,25
J6WNl39fdxaY8ZtvV8wNkw==,game 3,95,2022-03-01,2022-03-01,16.14,1,16.14,,,,,uk,true,18
J6WNl39fdxaY8ZtvV8wNkw==,game 3,95,2022-04-01,2022-03-01,18.42,0,,,,2.28,,uk,true,18
J6WNl39fdxaY8ZtvV8wNkw==,game 3,95,2022-05-01,2022-03-01,24.99,0,,,,6.57,,uk,true,18
J6WNl39fdxaY8ZtvV8wNkw==,game 3,95,2022-06-01,2022-03-01,41.85,0,,1,41.85,16.86,,uk,true,18
JBV4ilPNTtWevrqq146kyg==,game 3,19,2022-06-01,2022-06-01,16.38,1,16.38,,,,,uk,false,43
JBV4ilPNTtWevrqq146kyg==,game 3,19,2022-07-01,2022-06-01,34.59,0,,1,34.59,18.21,,uk,false,43
jKSOgyMP0Yzld1pVpvyYrg==,game 3,177,2022-05-01,2022-05-01,15.06,1,15.06,1,15.06,,,uk,false,36
jKSOgyMP0Yzld1pVpvyYrg==,game 3,177,2022-08-01,2022-05-01,26.31,0,,1,26.31,,,uk,false,36
jKSOgyMP0Yzld1pVpvyYrg==,game 3,177,2022-11-01,2022-05-01,12.6,0,,1,12.6,,,uk,false,36
jM8s8LsWXTBSKnIgg7UVjQ==,game 3,0,2022-12-01,2022-12-01,12.6,1,12.6,1,12.6,,,uk,false,30
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,268,2022-03-01,2022-03-01,122.64,1,122.64,,,,,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,268,2022-04-01,2022-03-01,56.16,0,,,,,-66.48,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,268,2022-05-01,2022-03-01,18.06,0,,,,,-38.10,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,268,2022-06-01,2022-03-01,63.39,0,,1,63.39,45.33,,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,268,2022-08-01,2022-03-01,56.10,0,,1,56.10,,,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,268,2022-10-01,2022-03-01,46.89,0,,,,,,uk,false,25
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,268,2022-11-01,2022-03-01,59.04,0,,1,59.04,12.15,,uk,false,25
jQW6YmVUlZdePPY7F9NgMg==,game 3,51,2022-09-01,2022-09-01,12.12,1,12.12,,,,,uk,false,30
jQW6YmVUlZdePPY7F9NgMg==,game 3,51,2022-10-01,2022-09-01,40.92,0,,,,28.80,,uk,false,30
jQW6YmVUlZdePPY7F9NgMg==,game 3,51,2022-11-01,2022-09-01,58.32,0,,1,58.32,17.40,,uk,false,30
juwM8fLyplCQTgKTP8dJgQ==,game 3,123,2022-07-01,2022-07-01,15.45,1,15.45,,,,,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,123,2022-08-01,2022-07-01,13.65,0,,,,,-1.80,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,123,2022-09-01,2022-07-01,49.89,0,,,,36.24,,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,123,2022-10-01,2022-07-01,55.50,0,,,,5.61,,ru,false,34
juwM8fLyplCQTgKTP8dJgQ==,game 3,123,2022-11-01,2022-07-01,16.44,0,,1,16.44,,-39.06,ru,false,34
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-03-01,2022-03-01,17.46,1,17.46,,,,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-04-01,2022-03-01,58.44,0,,,,40.98,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-05-01,2022-03-01,54.27,0,,,,,-4.17,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-06-01,2022-03-01,66.45,0,,,,12.18,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-07-01,2022-03-01,36.21,0,,,,,-30.24,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-08-01,2022-03-01,24.09,0,,,,,-12.12,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-09-01,2022-03-01,42.39,0,,,,18.30,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-10-01,2022-03-01,78.48,0,,,,36.09,,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-11-01,2022-03-01,25.38,0,,,,,-53.10,uk,false,20
jVhb69DTRT5TSWYEiUrlbg==,game 3,266,2022-12-01,2022-03-01,39.99,0,,1,39.99,14.61,,uk,false,20
JZddlB04roDQYT2zrRPBcA==,game 3,0,2022-08-01,2022-08-01,12.45,1,12.45,1,12.45,,,uk,false,44
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,19,2022-10-01,2022-10-01,24.96,1,24.96,,,,,uk,false,21
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,19,2022-11-01,2022-10-01,18.12,0,,1,18.12,,-6.84,uk,false,21
K/6KHxREKTlFZXRfBNVNuQ==,game 3,183,2022-04-01,2022-04-01,41.46,1,41.46,,,,,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,183,2022-05-01,2022-04-01,13.26,0,,,,,-28.20,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,183,2022-06-01,2022-04-01,14.64,0,,,,1.38,,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,183,2022-07-01,2022-04-01,38.07,0,,1,38.07,23.43,,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,183,2022-09-01,2022-04-01,31.53,0,,,,,,ru,false,19
K/6KHxREKTlFZXRfBNVNuQ==,game 3,183,2022-10-01,2022-04-01,16.83,0,,1,16.83,,-14.70,ru,false,19
kAGCRMpNBghYDdEZ7r3Ptg==,game 2,0,2022-08-01,2022-08-01,12.93,1,12.93,1,12.93,,,en,false,31
KFO5m0KyIyGE1D5YZHC8Wg==,game 1,8,2022-10-01,2022-10-01,25.71,1,25.71,1,25.71,,,uk,true,21
kGxMA4SONgR8wL4JeeX8PQ==,game 3,6,2022-12-01,2022-12-01,32.37,1,32.37,1,32.37,,,uk,false,23
k+mv8oxK5y+607GU9LGO+A==,game 3,38,2022-10-01,2022-10-01,49.65,1,49.65,,,,,uk,false,17
k+mv8oxK5y+607GU9LGO+A==,game 3,38,2022-11-01,2022-10-01,32.76,0,,1,32.76,,-16.89,uk,false,17
Krr8Kwf65LaX8LctHRsFWg==,game 3,86,2022-10-01,2022-10-01,72.36,1,72.36,,,,,ru,false,16
Krr8Kwf65LaX8LctHRsFWg==,game 3,86,2022-11-01,2022-10-01,65.40,0,,,,,-6.96,ru,false,16
Krr8Kwf65LaX8LctHRsFWg==,game 3,86,2022-12-01,2022-10-01,47.88,0,,1,47.88,,-17.52,ru,false,16
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,57,2022-03-01,2022-03-01,38.10,1,38.10,,,,,ru,false,15
l3sFUsG2qpcnrEzwRnjvtQ==,game 3,57,2022-04-01,2022-03-01,59.73,0,,1,59.73,21.63,,ru,false,15
L3waZ4UDUTOCMfVcL29lGQ==,game 3,15,2022-12-01,2022-12-01,45.06,1,45.06,1,45.06,,,en,false,29
L8+KU8u6xftnkFVO501X7w==,game 3,37,2022-07-01,2022-07-01,14.04,1,14.04,,,,,uk,false,30
L8+KU8u6xftnkFVO501X7w==,game 3,37,2022-08-01,2022-07-01,14.55,0,,1,14.55,0.51,,uk,false,30
lCD23Awt3KotauWenCRr5w==,game 3,71,2022-04-01,2022-04-01,47.94,1,47.94,,,,,uk,false,20
lCD23Awt3KotauWenCRr5w==,game 3,71,2022-05-01,2022-04-01,90.75,0,,1,90.75,42.81,,uk,false,20
lCD23Awt3KotauWenCRr5w==,game 3,71,2022-07-01,2022-04-01,22.98,0,,1,22.98,,,uk,false,20
lGI5+OCzV6nnDMpyZWtZAg==,game 3,0,2022-05-01,2022-05-01,17.25,1,17.25,1,17.25,,,ru,false,18
lHTzlMgVj6HJZc31yCCDng==,game 3,18,2022-10-01,2022-10-01,46.29,1,46.29,,,,,uk,false,19
lHTzlMgVj6HJZc31yCCDng==,game 3,18,2022-11-01,2022-10-01,14.73,0,,1,14.73,,-31.56,uk,false,19
lJW2nxFOiXDfsmSrwGsFQw==,game 3,135,2022-08-01,2022-08-01,69.18,1,69.18,,,,,uk,false,20
lJW2nxFOiXDfsmSrwGsFQw==,game 3,135,2022-09-01,2022-08-01,66.33,0,,,,,-2.85,uk,false,20
lJW2nxFOiXDfsmSrwGsFQw==,game 3,135,2022-10-01,2022-08-01,23.79,0,,1,23.79,,-42.54,uk,false,20
lJW2nxFOiXDfsmSrwGsFQw==,game 3,135,2022-12-01,2022-08-01,31.38,0,,1,31.38,,,uk,false,20
LO9NuZYI6zP2HXEBAS4wpw==,game 3,112,2022-09-01,2022-09-01,15.78,1,15.78,,,,,uk,false,23
LO9NuZYI6zP2HXEBAS4wpw==,game 3,112,2022-10-01,2022-09-01,29.31,0,,,,13.53,,uk,false,23
LO9NuZYI6zP2HXEBAS4wpw==,game 3,112,2022-11-01,2022-09-01,50.76,0,,,,21.45,,uk,false,23
LO9NuZYI6zP2HXEBAS4wpw==,game 3,112,2022-12-01,2022-09-01,45.60,0,,1,45.60,,-5.16,uk,false,23
lP6BWSFF4OZeWp0jrAHY9g==,game 3,222,2022-05-01,2022-05-01,13.2,1,13.2,1,13.2,,,uk,false,29
lP6BWSFF4OZeWp0jrAHY9g==,game 3,222,2022-11-01,2022-05-01,29.16,0,,,,,,uk,false,29
lP6BWSFF4OZeWp0jrAHY9g==,game 3,222,2022-12-01,2022-05-01,36.6,0,,1,36.6,7.44,,uk,false,29
LuDHi0aoGmgpUtTGreh0fQ==,game 3,0,2022-12-01,2022-12-01,12.09,1,12.09,1,12.09,,,uk,true,22
Lug+Yg90jslWgHEN6dc+Ng==,game 3,263,2022-04-01,2022-04-01,82.23,1,82.23,1,82.23,,,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,263,2022-06-01,2022-04-01,18.66,0,,,,,,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,263,2022-07-01,2022-04-01,93.36,0,,,,74.70,,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,263,2022-08-01,2022-04-01,58.50,0,,1,58.50,,-34.86,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,263,2022-11-01,2022-04-01,13.08,0,,,,,,uk,false,21
Lug+Yg90jslWgHEN6dc+Ng==,game 3,263,2022-12-01,2022-04-01,33.09,0,,1,33.09,20.01,,uk,false,21
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,48,2022-11-01,2022-11-01,68.43,1,68.43,,,,,uk,true,25
L+wA3BIaEKSpxf2uqmtJxQ==,game 3,48,2022-12-01,2022-11-01,37.14,0,,1,37.14,,-31.29,uk,true,25
LWAxWBdiFs/25YxI4ZGthA==,game 3,47,2022-05-01,2022-05-01,86.46,1,86.46,,,,,ru,true,17
LWAxWBdiFs/25YxI4ZGthA==,game 3,47,2022-06-01,2022-05-01,18.54,0,,1,18.54,,-67.92,ru,true,17
lx3SsUV7NOrv93tCexVp5A==,game 3,130,2022-07-01,2022-07-01,36.21,1,36.21,,,,,uk,false,16
lx3SsUV7NOrv93tCexVp5A==,game 3,130,2022-08-01,2022-07-01,17.22,0,,,,,-18.99,uk,false,16
lx3SsUV7NOrv93tCexVp5A==,game 3,130,2022-09-01,2022-07-01,23.85,0,,,,6.63,,uk,false,16
lx3SsUV7NOrv93tCexVp5A==,game 3,130,2022-10-01,2022-07-01,29.85,0,,1,29.85,6.00,,uk,false,16
lx3SsUV7NOrv93tCexVp5A==,game 3,130,2022-12-01,2022-07-01,16.2,0,,1,16.2,,,uk,false,16
m7Hk77dySHBbxrKgro1Hjg==,game 3,125,2022-07-01,2022-07-01,22.77,1,22.77,,,,,uk,false,30
m7Hk77dySHBbxrKgro1Hjg==,game 3,125,2022-08-01,2022-07-01,18.84,0,,1,18.84,,-3.93,uk,false,30
m7Hk77dySHBbxrKgro1Hjg==,game 3,125,2022-11-01,2022-07-01,13.89,0,,1,13.89,,,uk,false,30
MAkig8NeMsTs73r6K0uDpA==,game 3,91,2022-09-01,2022-09-01,14.55,1,14.55,,,,,uk,false,20
MAkig8NeMsTs73r6K0uDpA==,game 3,91,2022-10-01,2022-09-01,48.27,0,,,,33.72,,uk,false,20
MAkig8NeMsTs73r6K0uDpA==,game 3,91,2022-11-01,2022-09-01,45.72,0,,,,,-2.55,uk,false,20
MAkig8NeMsTs73r6K0uDpA==,game 3,91,2022-12-01,2022-09-01,18.0,0,,1,18.0,,-27.72,uk,false,20
mcbWtEz8ADI9GXCi1lfaSA==,game 3,0,2022-08-01,2022-08-01,16.05,1,16.05,1,16.05,,,uk,true,17
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,41,2022-11-01,2022-11-01,12.54,1,12.54,,,,,uk,true,25
mEqQ5vHXzsdrqHAQT3zs+g==,game 3,41,2022-12-01,2022-11-01,14.88,0,,1,14.88,2.34,,uk,true,25
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,85,2022-08-01,2022-08-01,26.70,1,26.70,,,,,uk,false,32
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,85,2022-09-01,2022-08-01,27.12,0,,,,0.42,,uk,false,32
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,85,2022-10-01,2022-08-01,31.17,0,,,,4.05,,uk,false,32
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,85,2022-11-01,2022-08-01,22.14,0,,1,22.14,,-9.03,uk,false,32
MJrNeNCAIVBe/OSRGhrelw==,game 3,11,2022-10-01,2022-10-01,69.78,1,69.78,1,69.78,,,uk,true,21
MjzYQ3OFStqCMS3HzrxA2g==,game 3,90,2022-09-01,2022-09-01,15.33,1,15.33,1,15.33,,,ru,false,27
MjzYQ3OFStqCMS3HzrxA2g==,game 3,90,2022-11-01,2022-09-01,21.45,0,,,,,,ru,false,27
MjzYQ3OFStqCMS3HzrxA2g==,game 3,90,2022-12-01,2022-09-01,12.72,0,,1,12.72,,-8.73,ru,false,27
mq7MyR1XHK5rM4mgtKjsgg==,game 3,0,2022-10-01,2022-10-01,12.51,1,12.51,1,12.51,,,uk,false,40
MRcEXu/KG95hsIyJM/816A==,game 3,192,2022-05-01,2022-05-01,37.98,1,37.98,,,,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,192,2022-06-01,2022-05-01,23.4,0,,,,,-14.58,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,192,2022-07-01,2022-05-01,14.73,0,,,,,-8.67,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,192,2022-08-01,2022-05-01,26.13,0,,,,11.40,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,192,2022-09-01,2022-05-01,14.67,0,,,,,-11.46,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,192,2022-10-01,2022-05-01,32.10,0,,,,17.43,,uk,false,32
MRcEXu/KG95hsIyJM/816A==,game 3,192,2022-11-01,2022-05-01,37.92,0,,1,37.92,5.82,,uk,false,32
mRT725ZK68AhE3Sk9xH5cw==,game 3,85,2022-10-01,2022-10-01,43.68,1,43.68,,,,,ru,false,29
mRT725ZK68AhE3Sk9xH5cw==,game 3,85,2022-11-01,2022-10-01,17.28,0,,,,,-26.40,ru,false,29
mRT725ZK68AhE3Sk9xH5cw==,game 3,85,2022-12-01,2022-10-01,50.28,0,,1,50.28,33.00,,ru,false,29
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,145,2022-08-01,2022-08-01,68.43,1,68.43,,,,,uk,false,14
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,145,2022-09-01,2022-08-01,27.54,0,,,,,-40.89,uk,false,14
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,145,2022-10-01,2022-08-01,68.58,0,,,,41.04,,uk,false,14
